product,Manufacturer,date,title,rating,body,clean_review,accuracy,activitymeasurement,activitymode,activityreminder,activitytracker,affordable,aiassistance,aibutton,alarm,alarmsetting,alarmvibration,alarmvibrator,alexa,alexaassistant,alexacommand,alexamode,alexasupport,altimeter,analog,assistance,audioquality,badmintonmode,band,bandrubber,barometer,battery,batterybackup,batterydurability,batteryindicator,batterylife,batteryperformance,batterypower,belt,beltquality,bloodoxygen,bloodoxygenmeasure,bloodpressure,bluetooth,bodymaterial,bpaccuracy,bpmachine,bpmeasure,bpmeasurement,bpmonitor,bpmonitoraccuracy,bpmonitoring,bpsymbol,breathingquality,breathmode,brightnesscontrol,budget,button,calculator,call,callsnotification,calorie,caloriecount,calorietracker,camerabutton,cameracontrol,carracingmode,charger,chip,circulardial,comfortability,compatibility,connectivity,cost,customdial,customercare,customerservice,customersupport,customisable,customisewatchface,customization,cyclingmode,data,datacalculation,datasyncs,design,dial,dialpadsensor,digitalcrownlockbutton,digitaltime,digitalwatch,display,displaybrightness,displaynavigation,displayquality,displayresolution,distancecalculation,distancemeasure,distancetracker,distancetracking,durability,ecg,excercisemode,exercisemode,exercisetracker,facesensor,fingerprint,firmware,firmwareupgrade,fitnessband,fitnessfeatures,fitnessmode,fitnessmonitor,fitnesssensor,fitnesstrack,flashlight,footstep,game,glass,glucosemonitor,googlemap,gps,gpsconnectivity,gpssignal,gpstracker,gpstracking,gui,handmotion,hardware,healthcheckaccuracy,healthmeasurement,healthmode,healthmonitor,healthmonitoring,healthreading,healthstats,healthtracker,heartbeat,heartbeataccuracy,heartbeatmeasurement,heartbeatsensor,heartbeattracker,heartmonitor,heartrate,heartrateaccuracy,heartratealert,heartratecount,heartratedetection,heartratemeasurement,heartratemonitor,heartratesensor,leatherquality,leatherstrap,livetrackingaccuracy,location,lockscreen,loudspeaker,magnet,magnetic,malfunction,material,measurement,medicalmonitoring,memory,mensurationtracker,metal,metalbody,metaldesign,metallic,metallicbody,metallicdesign,mic,micquality,money,monitoringfunction,motiondetection,multiplesport,multisportmode,music,musicfacility,notification,operatingspeed,operatingsystem,outdooractivity,oxygen,oxygenlevel,oxygenmonitor,oxygenmonitoring,oxygensaturationlevelmeasurement,pedometer,phoneconnectivity,physicalactivity,picture,pixel,plasticbody,plasticmaterial,powerbackup,powerbutton,powerconsumption,powersavingmode,pricesegment,pricing,processor,proximitysensor,pulseoximeter,pulseratereading,quality,range,reading,realtimeconnect,reasonableprice,remotecameracontrol,report,responsetime,roundwatch,rubberband,screen,screenclarity,screencustomization,screengaurd,screensensitivity,screentimeout,security,sedentaryalert,sensor,sensorydata,service,servicecenter,servicecentre,servicefacility,servicestation,shape,sidebutton,sidepowerbutton,silentmode,siliconbelt,size,sleepaccuracy,sleepactivity,sleepdetection,sleepduration,sleepingtrack,sleepmeasurement,sleepmode,sleepmonitoring,sleeppattern,sleepreading,sleeprecord,sleepsensor,sleeptrack,sleeptracker,sleeptrackingaccuracy,sleeptrackingmonitor,slidebutton,smsnotification,snapchatnotification,socialmedianotification,software,softwaredevelopment,softwareglitch,sound,soundadjustment,speaker,specs,speedometer,spo2tracking,sport,sporttracker,stepcalculation,stepcounter,stepcounting,stepmeasurement,stepmonitor,steprecording,steptracker,steptracking,stopwatch,storage,strap,strapdesign,strapholder,straplockingsystem,strapquality,stress,stresslevel,stressmeasure,stressmode,stressmonitor,stressstats,stylish,supportteam,swimmingmode,swimmode,synchronization,systeminterface,technicalteam,temperature,temperedglass,tennismode,time,timeadjustment,timesensitivity,touchdesign,touchdisplay,touchfacility,touchnotification,touchpad,touchresponse,touchscreen,touchsensation,touchsense,touchsensitive,touchsensitivity,touchsystem,tracking,trackingaccuracy,trackingactivity,trackingsensor,trainingmode,treadmillmode,ui,userinterface,vibration,vibrationalarm,vibrationmode,visibility,voice,voiceassistant,voicefunction,volumebar,volumebutton,volumecontrol,wakegesturebutton,wakupmode,walktracking,wallpaper,wallpapertimestyle,warrantyservice,wateralert,waterdrinkingalert,waterproof,waterreminder,waterresist,waterresistance,weather,weatherforecast,weathericon,weatherreport,whatsappnotification,wirelesscharge,workoutmeasurement,workoutmode,workoutsessionsummary,workouttracker,airplanemode,alertactivityalarm,alexafunctionality,analogdial,appsynchronization,audioconnectivity,batteryoptimisation,batterypercentageindicator,batterysaving,bpmsensor,bptrack,caloriecalculation,caloriedata,cardioexcercisetracking,compatability,customisedface,cyclingmonitoring,footstepaccuracy,footstepcount,handwashreminder,healthaccuracy,healthcarekit,healthstatus,hearttracker,inactivityalert,lagtime,menstrualcycledata,menstrualtracker,multiplemode,notificationsupport,operatingfunction,outdoorcyclingactivity,pulsemonitor,remoteshuttercontrol,repairservice,runningmode,servicequality,silencemode,sleepingaccuracy,sleepschedule,softwaresupport,splitscreen,stockmonitoring,stressreport,touchnavigation,wakeupmode,whatsappalert,workoutdetection,workoutmonitoring,workoutroutine
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,02-12-2020,Dispointed for his heartbeat work,2,I should be dislike this product is not accurate heartbeat,i should be dislike this product is not accurate heartbeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,02-12-2020,Good one,4,Products good and light weight,product good and light weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/14/2020,Issues while trying to install Huawei Health app and Huawei Mobile Service app,3,Good watch but not able to install Huawei Mobile Service app for onePlus6 which is required to add watch faces.,good watch but not able to instagramll huawei mobile service app for oneplus6 which is required to ad watch face .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/14/2020,Wow product,5,"Fantastic product at fantastic price,what a premium looks,fitness lovers go and get one, enjoying the watch,only issue is this watch not support Google wear os,","fantastic product at fantastic price , what a premium look , fitness lover go and get one , enjoying the watch , only issue is this watch not support google wear o ,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/14/2020,"Robust, though 1 glitch that message repeats in the message log",4,"Riveted, Robust watch with no explicitly doable updates, with only hitch that I see same latest message repeated 10 times in message log, though it should show last 10 messages right?Other than that all eminent, 7-14 days battery life, solid, malleble theme, medley of workouts option, precision in calorie estimation, Spo2 and other essential functions like alarms, stopwatch.","riveted , robust watch with no explicitly doable update , with only hitch that i see same latest message repeated 10 time in message log , though it should show last 10 message right ? other than that all eminent , 7-14 day batterylife , solid , malleble theme , medley of workout option , precision in calorieestimation , spo2 and other essential function like alarm , stopwatch .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: noise colorfit pro 2 full touch control smart watch with 35g weight &amp; upgraded lcd display,ip68 waterproof,heart rate monitor,sleep &amp; step tracker,call &amp; message alerts &amp; long battery life (jet black)",noise,2/15/2020,Good product and good improvements but poor technical support don't expect any help!!,4,"I have used the product of over a year now and i have seen a lot of ups and down with this product. Now initially when i bought this product back last year I thought what a mistake and why? The product had lot of short comings for instance staying connected with the phone was a big challenge and getting help from technical support being a bigger challenge. There is no change in the part of getting help from technical support or help. However I have to say that the product has drastic changes and improvements making me change my initial rating and rerating this a 4 star. I am stingy in giving ratings besides there is always scope for improvements. Now let me tell you the good part, its a rough and touch watch with good styling on it. Definitely water proof you can go for a swim without worries and you would not regret. All notifications on your dial. The have also updated the app for the watch which you can use to sync with your phone which earlier use to give me trouble and now its a piece of cake. Now can you change the watch faces or only use the default ones, yes you can put your picture that you want using your app on the phone and its pretty cool. You can keep a tab on your activities pretty easily. In short for the pricing that its been provided its a good catch. I have recommended this to many of my friends and its a worth buy..","i have used the product of over a year now and i have seen a lot of ups and down with this product . now initially when i bought this product back last year i thought what a mistake and why ? the product had lot of short coming for instagramnce staying connected with the phone wa a big challenge and getting help from technical support being a bigger challenge . there is no chang in the part of getting help from technical support or help . however i have to say that the product ha drastic chang and improvement making me chang my initial rating and rerating this a 4 star . i am stingy in giving rating besides there is always scope for improvement . now let me tell you the good part , it a rough and touch watch with good stylish on it . definitely waterproof you can go for a swim without worry and you would not regret . all notification on your dial . the have also updated the app for the watch which you can use to sync with your phone which earlier use to give me trouble and now it a piece of cake . now can you chang the watch face or only use the default one , yes you can put your picture that you want using your app on the phone and it pretty cool . you can keep a tab on your activity pretty easily . in short for the pricing that it been provided it a good catch . i have recommended this to many of my friend and it a worth buy .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/15/2020,Worth of every single penny,5,"What a watch. Amazing guys [this is not a paid review]Let me start with my research as initially I wanted something similar to Apple watch so endup ordering Fitbit versa 2 since this was not available in stock. But soon I realized it was back in stock so I cancelled Fitbit (anyway they didn't even shop the order yet) and ordered this beauty. I was blown away by the featured of this Smart Watch. Endup watching several comparison videos and lot of feature research I found that this is something which will suit everyone's expectations as days of using Mi band over . Now coming back to its interface and easy to use with OnePlus 7 pro, guys I don't know why I see lot of challenges in terms of notification, syncing and additional watch faces. I faced none of these issues. Battery I can't even comment (speechless) u will not even realize that charging is required. Schedule Sunday to Sunday charging just to keep it charges . Touch panel works like charm. Pickup call directly from watch, dial number directly from your fvrt contact (you can add up to 10) using watch only . What else ?? We missed the original essence of it. Yes the fitness factor, I am a running and fitness freak person and my main idea was to see the accurateness of each section , starting from running , steps , sleep tracking, heart monitoring and cycling ( all are just perfect, the way it has to be) . In-built GPS is onether highlight of this smartwatch as that functions accurately as I have already tested. So wait for it to come back in stock and don't miss to consider all these features and then take decision. Chao.....","what a watch . amazing guy this is not a paid reviewlet me start with my research a initially i wanted something similar to apple watch so endup ordering fitbit versa 2 since this wa not available in stock . but soon i realized it wa back in stock so i cancelled fitbit anyway they didnot even shop the order yet and ordered this beauty . i wa blown away by the featured of this smartwatch . endup watching several comparison video and lot of feature research i found that this is something which will suit everyone is expectation a day of using mi band over . now coming back to it interface and easy to use with oneplus 7 pro , guy i donot know why i see lot of challenge in term of notification , syncing and aditional watch face . i faced none of these issues . battery i canot even comment speechless you will not even realize that charging is required . schedule sunday to sunday charging just to keep it charge . touch panel work like charm . pickup call directly from watch , dial number directly from your fvrt contact you can ad up to 10 using watch only . what else ? ? we missed the original essence of it . yes the fitness factor , i am a running and fitness freak person and my main idea wa to see the accurateness of each section , starting from running , step , sleeptracking ing , heartmonitoring and cycling all are just perfect , the way it ha to be . in-built gps is onether highlight of this smartwatch a that function accurately a i have already tested . so wait for it to come back in stock and donot miss to consider all these feature and then take decision . chao .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/16/2020,Awesome,5,"In one word ""Awesome"" 🔥🔥",in one word awesome fire fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/16/2020,Cnt add watch faces,4,Cnt able to add watch faces rest everyrhing is good,cnt able to ad watch face rest everyrhing is good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/16/2020,Absolutely Worth Buying,5,"Go for it. I must say this is a watch worth buying. You would not get another smartwatch with this much features at this price. It took a while for me to wait for the product to be in stock ,but I was able to do it finally and this has absolutely won my heart. The Call function is really good and is very convenient. One con I'd bring into attention is replying to messages ...I mean ..there is no option even for quick replies. I hope they would bring this through uodate. Also no option to control camera shutter and take photo.","go for it . i must say this is a watch worth buying . you would not get another smartwatch with this much feature at this price . it took a while for me to wait for the product to be in stock , but i wa able to do it finally and this ha absolutely won my heart . the call function is really good and is very convenient . one con i would bring into attention is replying to message . i mean . there is no option even for quick reply . i hope they would bring this through uodate . also no option to control camera shutter and take photo .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/16/2020,Best Smartwatch in India,5,"Providing the review post 3 days since delivery.Smooth touch , super features loaded, wireless charging ,, super soft on hand & battery back Also good still on 70% since 3 days","providing the review post 3 day since delivery . smooth touch , super feature loaded , wireless charging , , super soft on hand battery back also good still on 70 since 3 day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/16/2020,Must read best and awesome look... Review after using 1week.,5,"Best watch I ever used.All systems are working fine.I have one plus 6T and it's working fine with all kind of watch faces. Also make my own gallery face watch and it's working fine.One more when I get this watch battery was 75% and rytt now I'm using with all features after 6.5 days still battery is 30% remain. Means battery life best in smartwatch section.And calling feature is awesome 👌 working fine.Design is too premium and lightweight.Must Go for it guys whoever is still confused.I am a prime member than after I face the issue which I'm telling to u all so pls read and follow my suggestion. It will help u.An advise from my side don't order it with EMI option it will not come to u....and Amazon also can't help with it.I ordered two times with EMI and my order stucked with ""not yet dispatched"" remarks. So don't stuck ur money for 2 weeks.I ordered 3rd time with full payment than I got the watch. So, Better to go with full payment. It will come within 2-3 days.","best watch i ever used . all system are working fine . i have one plus 6 t and it is working fine with all kind of watch face . also make my own gallery face watch and it is working fine . one more when i get this watch battery wa 75 and rytt now i 'm using with all feature after 6 . 5 day still battery is 30 remain . mean batterylife best in smartwatch section . and calling feature is awesome ok hand working fine . design is too premium and lightweight . must go for it guy whoever is still confused . i am a prime member than after i face the issue which i 'm telling to you all so pls read and follow my suggestion . it will help you. an advise from my side donot order it with emi option it will not come to you. and amazon also canot help with it . i ordered two time with emi and my order stucked with not yet dispatched remark . so donot stuck you are money for 2 week . i ordered 3 rd time with full payment than i got the watch . so , better to go with full payment . it will come within 2-3 day .",,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/16/2020,Good purchase.,5,Very good product for health enthusiastic. Good quality and design. Very good software experience and huge battery life.,very good product for health enthusiastic . good quality and design . very good software experience and huge batterylife .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: fitbit fb507rgpk versa 2 health &amp; fitness smartwatch with heart rate, music, alexa built-in, sleep &amp; swim tracking, petal/copper rose, one size (s &amp; l bands included) (petal/copper rose)",fitbit,2/17/2020,Never buy Fitbit products they are cheaters,1,Worst product ever.Hang up frequentlyBattery drain quickly,worst product ever . hang up frequentlybattery drain quickly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"amazon.in:customer reviews: honor magic watch 2 (46mm, charcoal black) 14-days battery, spo2, bt calling &amp; music playback, 100 workout modes, amoled touch screen, personalized watch faces, sleep &amp; hr monitor, smart companion",honor,2/17/2020,Honor magic watch 2,1,The watch is not good I buy the watch its heart rate monitoring is not working properly and the app are not working too,the watch is not good i buy the watch it heartratemonitoring is not working properly and the app are not working too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
